,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1,Unnamed: 0.1.1,education,industry,Payroll,Emp,year,sex,state,Average_pay
85,85,253,253,253,Less Than High School,00,1629637596,223926,2005,Male,North Carolina,7277.57
86,86,254,254,254,High School Graduate,00,4780396042,510298,2005,Male,North Carolina,9367.85
87,87,255,255,255,Some College,00,5719351436,485333,2005,Male,North Carolina,11784.39
88,88,256,256,256,Advanced Degree,00,8587246148,391604,2005,Male,North Carolina,21928.39
89,89,257,257,257,Unavailable,00,949592371,222827,2005,Male,North Carolina,4261.57
90,90,258,258,258,All Education Categories,00,13582233306,1893116,2005,Female,North Carolina,7174.54
91,91,259,259,259,Less Than High School,00,859378248,177483,2005,Female,North Carolina,4842.03
92,92,260,260,260,High School Graduate,00,2994100769,498116,2005,Female,North Carolina,6010.85
93,93,261,261,261,Some College,00,4121741897,556830,2005,Female,North Carolina,7402.15
94,94,262,262,262,Advanced Degree,00,4736076813,406845,2005,Female,North Carolina,11640.99
95,95,263,263,263,Unavailable,00,870935579,253842,2005,Female,North Carolina,3431.01
96,96,312,312,312,All Education Categories,Manufacturing,4815439496,378322,2005,Male,North Carolina,12728.42
97,97,313,313,313,Less Than High School,Manufacturing,447793768,53408,2005,Male,North Carolina,8384.39
98,98,314,314,314,High School Graduate,Manufacturing,1378206842,128323,2005,Male,North Carolina,10740.14
99,99,315,315,315,Some College,Manufacturing,1439817948,109082,2005,Male,North Carolina,13199.41
100,100,316,316,316,Advanced Degree,Manufacturing,1400190624,63191,2005,Male,North Carolina,22158.07
101,101,317,317,317,Unavailable,Manufacturing,149430314,24318,2005,Male,North Carolina,6144.84
102,102,318,318,318,All Education Categories,Manufacturing,1760243373,209398,2005,Female,North Carolina,8406.21
103,103,319,319,319,Less Than High School,Manufacturing,171094328,29370,2005,Female,North Carolina,5825.48
104,104,320,320,320,High School Graduate,Manufacturing,559494341,78823,2005,Female,North Carolina,7098.11
105,105,321,321,321,Some College,Manufacturing,534797305,60814,2005,Female,North Carolina,8793.98
106,106,322,322,322,Advanced Degree,Manufacturing,433161839,28769,2005,Female,North Carolina,15056.55
107,107,323,323,323,Unavailable,Manufacturing,61695560,11622,2005,Female,North Carolina,5308.51
108,108,336,336,336,All Education Categories,Retail Trade,1623360110,215106,2005,Male,North Carolina,7546.79
109,109,337,337,337,Less Than High School,Retail Trade,163683033,25945,2005,Male,North Carolina,6308.85
110,110,338,338,338,High School Graduate,Retail Trade,484609563,62315,2005,Male,North Carolina,7776.77
111,111,339,339,339,Some College,Retail Trade,469781097,51875,2005,Male,North Carolina,9056.02
112,112,340,340,340,Advanced Degree,Retail Trade,346267532,26236,2005,Male,North Carolina,13198.18
113,113,341,341,341,Unavailable,Retail Trade,159018885,48735,2005,Male,North Carolina,3262.93
114,114,342,342,342,All Education Categories,Retail Trade,993975881,230620,2005,Female,North Carolina,4310.02
115,115,343,343,343,Less Than High School,Retail Trade,104959401,26302,2005,Female,North Carolina,3990.55
116,116,344,344,344,High School Graduate,Retail Trade,318685339,69539,2005,Female,North Carolina,4582.83
117,117,345,345,345,Some College,Retail Trade,272576286,53719,2005,Female,North Carolina,5074.11
118,118,346,346,346,Advanced Degree,Retail Trade,156129135,22154,2005,Female,North Carolina,7047.45
119,119,347,347,347,Unavailable,Retail Trade,141625721,58906,2005,Female,North Carolina,2404.27
120,120,372,372,372,All Education Categories,Finance and Insurance,1971706270,47651,2005,Male,North Carolina,41378.07
121,121,373,373,373,Less Than High School,Finance and Insurance,24267167,1722,2005,Male,North Carolina,14092.43
122,122,374,374,374,High School Graduate,Finance and Insurance,128290668,6495,2005,Male,North Carolina,19752.22
123,123,375,375,375,Some College,Finance and Insurance,329536333,11276,2005,Male,North Carolina,29224.58
124,124,376,376,376,Advanced Degree,Finance and Insurance,1467600567,25547,2005,Male,North Carolina,57447.08
125,125,377,377,377,Unavailable,Finance and Insurance,22011535,2611,2005,Male,North Carolina,8430.31
126,126,378,378,378,All Education Categories,Finance and Insurance,1070758207,88112,2005,Female,North Carolina,12152.24
127,127,379,379,379,Less Than High School,Finance and Insurance,24942261,3480,2005,Female,North Carolina,7167.32
128,128,380,380,380,High School Graduate,Finance and Insurance,161581138,19220,2005,Female,North Carolina,8406.93
129,129,381,381,381,Some College,Finance and Insurance,280080286,27365,2005,Female,North Carolina,10234.98
130,130,382,382,382,Advanced Degree,Finance and Insurance,563278082,31187,2005,Female,North Carolina,18061.31
131,131,383,383,383,Unavailable,Finance and Insurance,40876440,6859,2005,Female,North Carolina,5959.53
132,132,432,432,432,All Education Categories,Educational Services,993284779,99821,2005,Male,North Carolina,9950.66
133,133,433,433,433,Less Than High School,Educational Services,42800938,6750,2005,Male,North Carolina,6340.88
134,134,434,434,434,High School Graduate,Educational Services,144384446,19331,2005,Male,North Carolina,7469.06
135,135,435,435,435,Some College,Educational Services,238345567,26813,2005,Male,North Carolina,8889.18
136,136,436,436,436,Advanced Degree,Educational Services,547414694,41883,2005,Male,North Carolina,13070.09
137,137,437,437,437,Unavailable,Educational Services,20339135,5043,2005,Male,North Carolina,4033.14
138,138,438,438,438,All Education Categories,Educational Services,1945983691,253433,2005,Female,North Carolina,7678.49
139,139,439,439,439,Less Than High School,Educational Services,64814233,13315,2005,Female,North Carolina,4867.76
140,140,440,440,440,High School Graduate,Educational Services,318654155,54034,2005,Female,North Carolina,5897.29
141,141,441,441,441,Some College,Educational Services,538939699,75126,2005,Female,North Carolina,7173.81
142,142,442,442,442,Advanced Degree,Educational Services,960133667,97410,2005,Female,North Carolina,9856.62
143,143,443,443,443,Unavailable,Educational Services,63441936,13548,2005,Female,North Carolina,4682.75
144,144,444,444,444,All Education Categories,Health Care and Social Assistance,1346396519,88914,2005,Male,North Carolina,15142.68
145,145,445,445,445,Less Than High School,Health Care and Social Assistance,54574086,7547,2005,Male,North Carolina,7231.23
146,146,446,446,446,High School Graduate,Health Care and Social Assistance,178199029,19091,2005,Male,North Carolina,9334.19
147,147,447,447,447,Some College,Health Care and Social Assistance,320346441,25134,2005,Male,North Carolina,12745.54
148,148,448,448,448,Advanced Degree,Health Care and Social Assistance,763705864,30379,2005,Male,North Carolina,25139.27
149,149,449,449,449,Unavailable,Health Care and Social Assistance,29571099,6763,2005,Male,North Carolina,4372.48
150,150,450,450,450,All Education Categories,Health Care and Social Assistance,2757651874,385484,2005,Female,North Carolina,7153.74
151,151,451,451,451,Less Than High School,Health Care and Social Assistance,156967196,32838,2005,Female,North Carolina,4780.05
152,152,452,452,452,High School Graduate,Health Care and Social Assistance,545799864,93940,2005,Female,North Carolina,5810.09
153,153,453,453,453,Some College,Health Care and Social Assistance,999927577,137842,2005,Female,North Carolina,7254.16
154,154,454,454,454,Advanced Degree,Health Care and Social Assistance,904355227,85213,2005,Female,North Carolina,10612.88
155,155,455,455,455,Unavailable,Health Care and Social Assistance,150602009,35651,2005,Female,North Carolina,4224.34
156,156,468,468,468,All Education Categories,Accommodation and Food Services,528426117,125496,2005,Male,North Carolina,4210.7
157,157,469,469,469,Less Than High School,Accommodation and Food Services,77012528,18401,2005,Male,North Carolina,4185.24
158,158,470,470,470,High School Graduate,Accommodation and Food Services,138760290,28271,2005,Male,North Carolina,4908.22
159,159,471,471,471,Some College,Accommodation and Food Services,119675817,21737,2005,Male,North Carolina,5505.63
160,160,472,472,472,Advanced Degree,Accommodation and Food Services,77377124,10272,2005,Male,North Carolina,7532.82
161,161,473,473,473,Unavailable,Accommodation and Food Services,115600358,46814,2005,Male,North Carolina,2469.35
162,162,474,474,474,All Education Categories,Accommodation and Food Services,511234090,168649,2005,Female,North Carolina,3031.35
163,163,475,475,475,Less Than High School,Accommodation and Food Services,68939687,22420,2005,Female,North Carolina,3074.92
164,164,476,476,476,High School Graduate,Accommodation and Food Services,127118394,37266,2005,Female,North Carolina,3411.11
165,165,477,477,477,Some College,Accommodation and Food Services,110949555,29546,2005,Female,North Carolina,3755.15
166,166,478,478,478,Advanced Degree,Accommodation and Food Services,57102768,12089,2005,Female,North Carolina,4723.53
167,167,479,479,479,Unavailable,Accommodation and Food Services,147123686,67327,2005,Female,North Carolina,2185.21
168,168,504,504,504,All Education Categories,00,24421971543,1871301,2006,Male,North Carolina,13050.8
169,169,505,505,505,Less Than High School,00,1839076110,229273,2006,Male,North Carolina,8021.34
170,170,506,506,506,High School Graduate,00,5326021410,517705,2006,Male,North Carolina,10287.75
171,171,507,507,507,Some College,00,6414112700,495038,2006,Male,North Carolina,12956.81
172,172,508,508,508,Advanced Degree,00,9770891890,400994,2006,Male,North Carolina,24366.68
173,173,509,509,509,Unavailable,00,1071869432,228291,2006,Male,North Carolina,4695.19
174,174,510,510,510,All Education Categories,00,15311495452,1950198,2006,Female,North Carolina,7851.25
175,175,511,511,511,Less Than High School,00,982664057,184993,2006,Female,North Carolina,5311.9
176,176,512,512,512,High School Graduate,00,3332382223,508714,2006,Female,North Carolina,6550.6
177,177,513,513,513,Some College,00,4633630910,573669,2006,Female,North Carolina,8077.19
178,178,514,514,514,Advanced Degree,00,5388906700,419651,2006,Female,North Carolina,12841.4
179,179,515,515,515,Unavailable,00,973911563,263171,2006,Female,North Carolina,3700.68
180,180,564,564,564,All Education Categories,Manufacturing,5202245156,368492,2006,Male,North Carolina,14117.66
181,181,565,565,565,Less Than High School,Manufacturing,478822368,51746,2006,Male,North Carolina,9253.32
182,182,566,566,566,High School Graduate,Manufacturing,1456427393,124259,2006,Male,North Carolina,11720.9
