,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,education,industry,Payroll,Emp,year,sex,state,Average_pay
0,0,2856,2856,2856,2856,2856,All Education Categories,"Colleges, Universities, and Professional Schools",45040791,4296,2004,Male,Montana,10484.36
1,1,2857,2857,2857,2857,2857,Less Than High School,"Colleges, Universities, and Professional Schools",1215093,181,2004,Male,Montana,6713.22
2,2,2858,2858,2858,2858,2858,High School Graduate,"Colleges, Universities, and Professional Schools",6469081,794,2004,Male,Montana,8147.46
3,3,2859,2859,2859,2859,2859,Some College,"Colleges, Universities, and Professional Schools",9828407,1050,2004,Male,Montana,9360.39
4,4,2860,2860,2860,2860,2860,Advanced Degree,"Colleges, Universities, and Professional Schools",26903078,2043,2004,Male,Montana,13168.42
5,5,2861,2861,2861,2861,2861,Unavailable,"Colleges, Universities, and Professional Schools",625133,228,2004,Male,Montana,2741.81
6,6,2862,2862,2862,2862,2862,All Education Categories,"Colleges, Universities, and Professional Schools",35039876,4961,2004,Female,Montana,7063.07
7,7,2863,2863,2863,2863,2863,Less Than High School,"Colleges, Universities, and Professional Schools",679169,143,2004,Female,Montana,4749.43
8,8,2864,2864,2864,2864,2864,High School Graduate,"Colleges, Universities, and Professional Schools",5469653,959,2004,Female,Montana,5703.5
9,9,2865,2865,2865,2865,2865,Some College,"Colleges, Universities, and Professional Schools",9517736,1456,2004,Female,Montana,6536.91
10,10,2866,2866,2866,2866,2866,Advanced Degree,"Colleges, Universities, and Professional Schools",18318786,2089,2004,Female,Montana,8769.17
11,11,2867,2867,2867,2867,2867,Unavailable,"Colleges, Universities, and Professional Schools",1054532,315,2004,Female,Montana,3347.72
12,12,6408,6408,6408,6408,6408,All Education Categories,"Colleges, Universities, and Professional Schools",45160079,4317,2005,Male,Montana,10460.99
13,13,6409,6409,6409,6409,6409,Less Than High School,"Colleges, Universities, and Professional Schools",1239460,186,2005,Male,Montana,6663.76
14,14,6410,6410,6410,6410,6410,High School Graduate,"Colleges, Universities, and Professional Schools",6598435,810,2005,Male,Montana,8146.22
15,15,6411,6411,6411,6411,6411,Some College,"Colleges, Universities, and Professional Schools",9967446,1066,2005,Male,Montana,9350.32
16,16,6412,6412,6412,6412,6412,Advanced Degree,"Colleges, Universities, and Professional Schools",26770804,2054,2005,Male,Montana,13033.5
17,17,6413,6413,6413,6413,6413,Unavailable,"Colleges, Universities, and Professional Schools",583934,201,2005,Male,Montana,2905.14
18,18,6414,6414,6414,6414,6414,All Education Categories,"Colleges, Universities, and Professional Schools",35643523,4939,2005,Female,Montana,7216.75
19,19,6415,6415,6415,6415,6415,Less Than High School,"Colleges, Universities, and Professional Schools",691867,139,2005,Female,Montana,4977.46
20,20,6416,6416,6416,6416,6416,High School Graduate,"Colleges, Universities, and Professional Schools",5654518,957,2005,Female,Montana,5908.59
21,21,6417,6417,6417,6417,6417,Some College,"Colleges, Universities, and Professional Schools",9811009,1475,2005,Female,Montana,6651.53
22,22,6418,6418,6418,6418,6418,Advanced Degree,"Colleges, Universities, and Professional Schools",18545581,2079,2005,Female,Montana,8920.43
23,23,6419,6419,6419,6419,6419,Unavailable,"Colleges, Universities, and Professional Schools",940547,289,2005,Female,Montana,3254.49
24,24,9996,9996,9996,9996,9996,All Education Categories,"Colleges, Universities, and Professional Schools",52194176,4429,2006,Male,Montana,11784.64
25,25,9997,9997,9997,9997,9997,Less Than High School,"Colleges, Universities, and Professional Schools",1473828,198,2006,Male,Montana,7443.58
26,26,9998,9998,9998,9998,9998,High School Graduate,"Colleges, Universities, and Professional Schools",7583188,838,2006,Male,Montana,9049.15
27,27,9999,9999,9999,9999,9999,Some College,"Colleges, Universities, and Professional Schools",11570645,1101,2006,Male,Montana,10509.21
28,28,10000,10000,10000,10000,10000,Advanced Degree,"Colleges, Universities, and Professional Schools",30970576,2091,2006,Male,Montana,14811.37
29,29,10001,10001,10001,10001,10001,Unavailable,"Colleges, Universities, and Professional Schools",595940,201,2006,Male,Montana,2964.88
30,30,10002,10002,10002,10002,10002,All Education Categories,"Colleges, Universities, and Professional Schools",41223381,5068,2006,Female,Montana,8134.05
31,31,10003,10003,10003,10003,10003,Less Than High School,"Colleges, Universities, and Professional Schools",852260,158,2006,Female,Montana,5394.05
32,32,10004,10004,10004,10004,10004,High School Graduate,"Colleges, Universities, and Professional Schools",6532645,1003,2006,Female,Montana,6513.11
33,33,10005,10005,10005,10005,10005,Some College,"Colleges, Universities, and Professional Schools",11225114,1513,2006,Female,Montana,7419.11
34,34,10006,10006,10006,10006,10006,Advanced Degree,"Colleges, Universities, and Professional Schools",21698739,2140,2006,Female,Montana,10139.6
35,35,10007,10007,10007,10007,10007,Unavailable,"Colleges, Universities, and Professional Schools",914623,255,2006,Female,Montana,3586.76
36,36,13584,13584,13584,13584,13584,All Education Categories,"Colleges, Universities, and Professional Schools",48549912,4277,2007,Male,Montana,11351.39
37,37,13585,13585,13585,13585,13585,Less Than High School,"Colleges, Universities, and Professional Schools",1421660,193,2007,Male,Montana,7366.11
38,38,13586,13586,13586,13586,13586,High School Graduate,"Colleges, Universities, and Professional Schools",7207108,811,2007,Male,Montana,8886.69
39,39,13587,13587,13587,13587,13587,Some College,"Colleges, Universities, and Professional Schools",10905469,1061,2007,Male,Montana,10278.48
40,40,13588,13588,13588,13588,13588,Advanced Degree,"Colleges, Universities, and Professional Schools",28327836,2001,2007,Male,Montana,14156.84
41,41,13589,13589,13589,13589,13589,Unavailable,"Colleges, Universities, and Professional Schools",687838,211,2007,Male,Montana,3259.9
42,42,13590,13590,13590,13590,13590,All Education Categories,"Colleges, Universities, and Professional Schools",39884184,4969,2007,Female,Montana,8026.6
43,43,13591,13591,13591,13591,13591,Less Than High School,"Colleges, Universities, and Professional Schools",886456,160,2007,Female,Montana,5540.35
44,44,13592,13592,13592,13592,13592,High School Graduate,"Colleges, Universities, and Professional Schools",6533554,989,2007,Female,Montana,6606.22
45,45,13593,13593,13593,13593,13593,Some College,"Colleges, Universities, and Professional Schools",11138563,1487,2007,Female,Montana,7490.63
46,46,13594,13594,13594,13594,13594,Advanced Degree,"Colleges, Universities, and Professional Schools",20376506,2059,2007,Female,Montana,9896.31
47,47,13595,13595,13595,13595,13595,Unavailable,"Colleges, Universities, and Professional Schools",949106,274,2007,Female,Montana,3463.89
48,48,17136,17136,17136,17136,17136,All Education Categories,"Colleges, Universities, and Professional Schools",46655344,3983,2008,Male,Montana,11713.62
49,49,17137,17137,17137,17137,17137,Less Than High School,"Colleges, Universities, and Professional Schools",1438140,190,2008,Male,Montana,7569.16
50,50,17138,17138,17138,17138,17138,High School Graduate,"Colleges, Universities, and Professional Schools",7049872,775,2008,Male,Montana,9096.61
51,51,17139,17139,17139,17139,17139,Some College,"Colleges, Universities, and Professional Schools",10511890,994,2008,Male,Montana,10575.34
52,52,17140,17140,17140,17140,17140,Advanced Degree,"Colleges, Universities, and Professional Schools",27029029,1828,2008,Male,Montana,14786.12
53,53,17141,17141,17141,17141,17141,Unavailable,"Colleges, Universities, and Professional Schools",626413,196,2008,Male,Montana,3195.98
54,54,17142,17142,17142,17142,17142,All Education Categories,"Colleges, Universities, and Professional Schools",38353326,4650,2008,Female,Montana,8248.03
55,55,17143,17143,17143,17143,17143,Less Than High School,"Colleges, Universities, and Professional Schools",914708,157,2008,Female,Montana,5826.17
56,56,17144,17144,17144,17144,17144,High School Graduate,"Colleges, Universities, and Professional Schools",6363205,931,2008,Female,Montana,6834.81
57,57,17145,17145,17145,17145,17145,Some College,"Colleges, Universities, and Professional Schools",10914397,1407,2008,Female,Montana,7757.21
58,58,17146,17146,17146,17146,17146,Advanced Degree,"Colleges, Universities, and Professional Schools",19241747,1904,2008,Female,Montana,10105.96
59,59,17147,17147,17147,17147,17147,Unavailable,"Colleges, Universities, and Professional Schools",919269,250,2008,Female,Montana,3677.08
60,60,20700,20700,20700,20700,20700,All Education Categories,"Colleges, Universities, and Professional Schools",47931514,4019,2009,Male,Montana,11926.23
61,61,20701,20701,20701,20701,20701,Less Than High School,"Colleges, Universities, and Professional Schools",1616280,212,2009,Male,Montana,7623.96
62,62,20702,20702,20702,20702,20702,High School Graduate,"Colleges, Universities, and Professional Schools",7513495,806,2009,Male,Montana,9321.95
63,63,20703,20703,20703,20703,20703,Some College,"Colleges, Universities, and Professional Schools",10980429,1017,2009,Male,Montana,10796.88
64,64,20704,20704,20704,20704,20704,Advanced Degree,"Colleges, Universities, and Professional Schools",27229267,1805,2009,Male,Montana,15085.47
65,65,20705,20705,20705,20705,20705,Unavailable,"Colleges, Universities, and Professional Schools",592042,179,2009,Male,Montana,3307.5
66,66,20706,20706,20706,20706,20706,All Education Categories,"Colleges, Universities, and Professional Schools",40090869,4696,2009,Female,Montana,8537.24
67,67,20707,20707,20707,20707,20707,Less Than High School,"Colleges, Universities, and Professional Schools",992312,167,2009,Female,Montana,5941.99
68,68,20708,20708,20708,20708,20708,High School Graduate,"Colleges, Universities, and Professional Schools",6681702,941,2009,Female,Montana,7100.64
69,69,20709,20709,20709,20709,20709,Some College,"Colleges, Universities, and Professional Schools",11458543,1430,2009,Female,Montana,8012.97
70,70,20710,20710,20710,20710,20710,Advanced Degree,"Colleges, Universities, and Professional Schools",19975770,1907,2009,Female,Montana,10474.97
71,71,20711,20711,20711,20711,20711,Unavailable,"Colleges, Universities, and Professional Schools",982541,251,2009,Female,Montana,3914.51
72,72,24228,24228,24228,24228,24228,All Education Categories,"Colleges, Universities, and Professional Schools",51384791,4338,2010,Male,Montana,11845.27
73,73,24229,24229,24229,24229,24229,Less Than High School,"Colleges, Universities, and Professional Schools",1869894,247,2010,Male,Montana,7570.42
74,74,24230,24230,24230,24230,24230,High School Graduate,"Colleges, Universities, and Professional Schools",8275152,897,2010,Male,Montana,9225.36
75,75,24231,24231,24231,24231,24231,Some College,"Colleges, Universities, and Professional Schools",12042806,1114,2010,Male,Montana,10810.42
76,76,24232,24232,24232,24232,24232,Advanced Degree,"Colleges, Universities, and Professional Schools",28634471,1898,2010,Male,Montana,15086.65
77,77,24233,24233,24233,24233,24233,Unavailable,"Colleges, Universities, and Professional Schools",562468,183,2010,Male,Montana,3073.6
78,78,24234,24234,24234,24234,24234,All Education Categories,"Colleges, Universities, and Professional Schools",43753074,4993,2010,Female,Montana,8762.88
79,79,24235,24235,24235,24235,24235,Less Than High School,"Colleges, Universities, and Professional Schools",1246570,202,2010,Female,Montana,6171.14
80,80,24236,24236,24236,24236,24236,High School Graduate,"Colleges, Universities, and Professional Schools",7563032,1039,2010,Female,Montana,7279.15
81,81,24237,24237,24237,24237,24237,Some College,"Colleges, Universities, and Professional Schools",12772477,1557,2010,Female,Montana,8203.26
82,82,24238,24238,24238,24238,24238,Advanced Degree,"Colleges, Universities, and Professional Schools",21436873,2000,2010,Female,Montana,10718.44
83,83,24239,24239,24239,24239,24239,Unavailable,"Colleges, Universities, and Professional Schools",734121,194,2010,Female,Montana,3784.13
84,84,27744,27744,27744,27744,27744,All Education Categories,"Colleges, Universities, and Professional Schools",54389096,4630,2011,Male,Montana,11747.1
85,85,27745,27745,27745,27745,27745,Less Than High School,"Colleges, Universities, and Professional Schools",2150461,271,2011,Male,Montana,7935.28
86,86,27746,27746,27746,27746,27746,High School Graduate,"Colleges, Universities, and Professional Schools",9111855,971,2011,Male,Montana,9383.99
87,87,27747,27747,27747,27747,27747,Some College,"Colleges, Universities, and Professional Schools",12899112,1205,2011,Male,Montana,10704.66
88,88,27748,27748,27748,27748,27748,Advanced Degree,"Colleges, Universities, and Professional Schools",29703434,2006,2011,Male,Montana,14807.3
89,89,27749,27749,27749,27749,27749,Unavailable,"Colleges, Universities, and Professional Schools",524234,178,2011,Male,Montana,2945.13
90,90,27750,27750,27750,27750,27750,All Education Categories,"Colleges, Universities, and Professional Schools",46366003,5227,2011,Female,Montana,8870.48
91,91,27751,27751,27751,27751,27751,Less Than High School,"Colleges, Universities, and Professional Schools",1463182,223,2011,Female,Montana,6561.35
92,92,27752,27752,27752,27752,27752,High School Graduate,"Colleges, Universities, and Professional Schools",8125574,1098,2011,Female,Montana,7400.34
93,93,27753,27753,27753,27753,27753,Some College,"Colleges, Universities, and Professional Schools",13531651,1629,2011,Female,Montana,8306.72
94,94,27754,27754,27754,27754,27754,Advanced Degree,"Colleges, Universities, and Professional Schools",22529243,2096,2011,Female,Montana,10748.68
95,95,27755,27755,27755,27755,27755,Unavailable,"Colleges, Universities, and Professional Schools",716353,181,2011,Female,Montana,3957.75
96,96,31284,31284,31284,31284,31284,All Education Categories,"Colleges, Universities, and Professional Schools",54057325,4521,2012,Male,Montana,11956.94
97,97,31285,31285,31285,31285,31285,Less Than High School,"Colleges, Universities, and Professional Schools",2269936,281,2012,Male,Montana,8078.06
98,98,31286,31286,31286,31286,31286,High School Graduate,"Colleges, Universities, and Professional Schools",9172913,977,2012,Male,Montana,9388.86
99,99,31287,31287,31287,31287,31287,Some College,"Colleges, Universities, and Professional Schools",12832050,1173,2012,Male,Montana,10939.51
100,100,31288,31288,31288,31288,31288,Advanced Degree,"Colleges, Universities, and Professional Schools",29299969,1939,2012,Male,Montana,15110.87
101,101,31289,31289,31289,31289,31289,Unavailable,"Colleges, Universities, and Professional Schools",482459,151,2012,Male,Montana,3195.09
102,102,31290,31290,31290,31290,31290,All Education Categories,"Colleges, Universities, and Professional Schools",47048076,5272,2012,Female,Montana,8924.14
103,103,31291,31291,31291,31291,31291,Less Than High School,"Colleges, Universities, and Professional Schools",1658760,247,2012,Female,Montana,6715.63
104,104,31292,31292,31292,31292,31292,High School Graduate,"Colleges, Universities, and Professional Schools",8447000,1115,2012,Female,Montana,7575.78
105,105,31293,31293,31293,31293,31293,Some College,"Colleges, Universities, and Professional Schools",13962123,1652,2012,Female,Montana,8451.65
106,106,31294,31294,31294,31294,31294,Advanced Degree,"Colleges, Universities, and Professional Schools",22226701,2063,2012,Female,Montana,10773.97
107,107,31295,31295,31295,31295,31295,Unavailable,"Colleges, Universities, and Professional Schools",753492,195,2012,Female,Montana,3864.06
108,108,32904,32904,32904,32904,32904,All Education Categories,Educational Services,115797214,14204,2004,Male,Montana,8152.44
109,109,32905,32905,32905,32905,32905,Less Than High School,Educational Services,4327111,792,2004,Male,Montana,5463.52
110,110,32906,32906,32906,32906,32906,High School Graduate,Educational Services,21957617,3235,2004,Male,Montana,6787.52
111,111,32907,32907,32907,32907,32907,Some College,Educational Services,28976014,3765,2004,Male,Montana,7696.15
112,112,32908,32908,32908,32908,32908,Advanced Degree,Educational Services,58684803,5592,2004,Male,Montana,10494.42
113,113,32909,32909,32909,32909,32909,Unavailable,Educational Services,1851669,820,2004,Male,Montana,2258.13
114,114,32910,32910,32910,32910,32910,All Education Categories,Educational Services,171849285,29178,2004,Female,Montana,5889.69
115,115,32911,32911,32911,32911,32911,Less Than High School,Educational Services,4023662,1132,2004,Female,Montana,3554.47
116,116,32912,32912,32912,32912,32912,High School Graduate,Educational Services,32510907,7040,2004,Female,Montana,4618.03
117,117,32913,32913,32913,32913,32913,Some College,Educational Services,48238529,8799,2004,Female,Montana,5482.27
118,118,32914,32914,32914,32914,32914,Advanced Degree,Educational Services,83258127,10750,2004,Female,Montana,7744.94
119,119,32915,32915,32915,32915,32915,Unavailable,Educational Services,3818060,1457,2004,Female,Montana,2620.49
120,120,33000,33000,33000,33000,33000,All Education Categories,Accommodation,15689439,3450,2004,Male,Montana,4547.66
121,121,33001,33001,33001,33001,33001,Less Than High School,Accommodation,2034719,472,2004,Male,Montana,4310.85
122,122,33002,33002,33002,33002,33002,High School Graduate,Accommodation,5172882,1058,2004,Male,Montana,4889.3
123,123,33003,33003,33003,33003,33003,Some College,Accommodation,3857716,745,2004,Male,Montana,5178.14
124,124,33004,33004,33004,33004,33004,Advanced Degree,Accommodation,1976092,302,2004,Male,Montana,6543.35
125,125,33005,33005,33005,33005,33005,Unavailable,Accommodation,2648030,874,2004,Male,Montana,3029.78
126,126,33006,33006,33006,33006,33006,All Education Categories,Accommodation,18156615,5606,2004,Female,Montana,3238.78
127,127,33007,33007,33007,33007,33007,Less Than High School,Accommodation,1871427,645,2004,Female,Montana,2901.44
128,128,33008,33008,33008,33008,33008,High School Graduate,Accommodation,5691114,1715,2004,Female,Montana,3318.43
129,129,33009,33009,33009,33009,33009,Some College,Accommodation,4954289,1327,2004,Female,Montana,3733.45
130,130,33010,33010,33010,33010,33010,Advanced Degree,Accommodation,2081039,480,2004,Female,Montana,4335.5
131,131,33011,33011,33011,33011,33011,Unavailable,Accommodation,3558745,1438,2004,Female,Montana,2474.79
132,132,34068,34068,34068,34068,34068,All Education Categories,Educational Services,113358866,13792,2005,Male,Montana,8219.18
133,133,34069,34069,34069,34069,34069,Less Than High School,Educational Services,4256414,782,2005,Male,Montana,5442.98
134,134,34070,34070,34070,34070,34070,High School Graduate,Educational Services,21489212,3154,2005,Male,Montana,6813.32
135,135,34071,34071,34071,34071,34071,Some College,Educational Services,28647623,3683,2005,Male,Montana,7778.34
136,136,34072,34072,34072,34072,34072,Advanced Degree,Educational Services,57253073,5422,2005,Male,Montana,10559.4
137,137,34073,34073,34073,34073,34073,Unavailable,Educational Services,1712544,752,2005,Male,Montana,2277.32
138,138,34074,34074,34074,34074,34074,All Education Categories,Educational Services,171088436,28287,2005,Female,Montana,6048.31
139,139,34075,34075,34075,34075,34075,Less Than High School,Educational Services,4104788,1106,2005,Female,Montana,3711.38
140,140,34076,34076,34076,34076,34076,High School Graduate,Educational Services,32650235,6855,2005,Female,Montana,4762.98
141,141,34077,34077,34077,34077,34077,Some College,Educational Services,48542384,8623,2005,Female,Montana,5629.41
142,142,34078,34078,34078,34078,34078,Advanced Degree,Educational Services,82046381,10304,2005,Female,Montana,7962.58
143,143,34079,34079,34079,34079,34079,Unavailable,Educational Services,3744648,1400,2005,Female,Montana,2674.75
144,144,34164,34164,34164,34164,34164,All Education Categories,Accommodation,14978755,3454,2005,Male,Montana,4336.64
145,145,34165,34165,34165,34165,34165,Less Than High School,Accommodation,1902100,472,2005,Male,Montana,4029.87
146,146,34166,34166,34166,34166,34166,High School Graduate,Accommodation,4960315,1056,2005,Male,Montana,4697.27
147,147,34167,34167,34167,34167,34167,Some College,Accommodation,3709349,751,2005,Male,Montana,4939.21
148,148,34168,34168,34168,34168,34168,Advanced Degree,Accommodation,1920579,303,2005,Male,Montana,6338.54
149,149,34169,34169,34169,34169,34169,Unavailable,Accommodation,2486412,872,2005,Male,Montana,2851.39
150,150,34170,34170,34170,34170,34170,All Education Categories,Accommodation,16954798,5495,2005,Female,Montana,3085.5
151,151,34171,34171,34171,34171,34171,Less Than High School,Accommodation,1775101,624,2005,Female,Montana,2844.71
152,152,34172,34172,34172,34172,34172,High School Graduate,Accommodation,5357892,1677,2005,Female,Montana,3194.93
153,153,34173,34173,34173,34173,34173,Some College,Accommodation,4779187,1340,2005,Female,Montana,3566.56
154,154,34174,34174,34174,34174,34174,Advanced Degree,Accommodation,1977584,470,2005,Female,Montana,4207.63
155,155,34175,34175,34175,34175,34175,Unavailable,Accommodation,3065034,1385,2005,Female,Montana,2213.02
156,156,35232,35232,35232,35232,35232,All Education Categories,Educational Services,122841428,13752,2006,Male,Montana,8932.62
157,157,35233,35233,35233,35233,35233,Less Than High School,Educational Services,4757208,804,2006,Male,Montana,5916.93
158,158,35234,35234,35234,35234,35234,High School Graduate,Educational Services,23229348,3169,2006,Male,Montana,7330.18
159,159,35235,35235,35235,35235,35235,Some College,Educational Services,31159662,3720,2006,Male,Montana,8376.25
160,160,35236,35236,35236,35236,35236,Advanced Degree,Educational Services,61924673,5372,2006,Male,Montana,11527.3
161,161,35237,35237,35237,35237,35237,Unavailable,Educational Services,1770536,686,2006,Male,Montana,2580.96
162,162,35238,35238,35238,35238,35238,All Education Categories,Educational Services,182924762,28333,2006,Female,Montana,6456.24
163,163,35239,35239,35239,35239,35239,Less Than High School,Educational Services,4530173,1147,2006,Female,Montana,3949.58
164,164,35240,35240,35240,35240,35240,High School Graduate,Educational Services,34946231,6844,2006,Female,Montana,5106.11
165,165,35241,35241,35241,35241,35241,Some College,Educational Services,52316153,8705,2006,Female,Montana,6009.9
166,166,35242,35242,35242,35242,35242,Advanced Degree,Educational Services,87278664,10315,2006,Female,Montana,8461.33
167,167,35243,35243,35243,35243,35243,Unavailable,Educational Services,3853541,1322,2006,Female,Montana,2914.93
168,168,35328,35328,35328,35328,35328,All Education Categories,Accommodation,17787862,3634,2006,Male,Montana,4894.84
169,169,35329,35329,35329,35329,35329,Less Than High School,Accommodation,2348301,520,2006,Male,Montana,4515.96
170,170,35330,35330,35330,35330,35330,High School Graduate,Accommodation,5788281,1126,2006,Male,Montana,5140.57
171,171,35331,35331,35331,35331,35331,Some College,Accommodation,4595720,819,2006,Male,Montana,5611.38
172,172,35332,35332,35332,35332,35332,Advanced Degree,Accommodation,2220969,330,2006,Male,Montana,6730.21
173,173,35333,35333,35333,35333,35333,Unavailable,Accommodation,2834592,839,2006,Male,Montana,3378.54
174,174,35334,35334,35334,35334,35334,All Education Categories,Accommodation,19442824,5675,2006,Female,Montana,3426.05
175,175,35335,35335,35335,35335,35335,Less Than High School,Accommodation,2096944,650,2006,Female,Montana,3226.07
176,176,35336,35336,35336,35336,35336,High School Graduate,Accommodation,5964973,1690,2006,Female,Montana,3529.57
177,177,35337,35337,35337,35337,35337,Some College,Accommodation,5417388,1387,2006,Female,Montana,3905.83
178,178,35338,35338,35338,35338,35338,Advanced Degree,Accommodation,2205614,494,2006,Female,Montana,4464.81
179,179,35339,35339,35339,35339,35339,Unavailable,Accommodation,3757905,1453,2006,Female,Montana,2586.31
180,180,36396,36396,36396,36396,36396,All Education Categories,Educational Services,122626424,13665,2007,Male,Montana,8973.76
181,181,36397,36397,36397,36397,36397,Less Than High School,Educational Services,4990751,815,2007,Male,Montana,6123.62
182,182,36398,36398,36398,36398,36398,High School Graduate,Educational Services,23954180,3177,2007,Male,Montana,7539.87
183,183,36399,36399,36399,36399,36399,Some College,Educational Services,31664624,3693,2007,Male,Montana,8574.23
184,184,36400,36400,36400,36400,36400,Advanced Degree,Educational Services,60126726,5264,2007,Male,Montana,11422.25
185,185,36401,36401,36401,36401,36401,Unavailable,Educational Services,1890143,715,2007,Male,Montana,2643.56
186,186,36402,36402,36402,36402,36402,All Education Categories,Educational Services,189689332,28472,2007,Female,Montana,6662.31
187,187,36403,36403,36403,36403,36403,Less Than High School,Educational Services,5023701,1188,2007,Female,Montana,4228.7
188,188,36404,36404,36404,36404,36404,High School Graduate,Educational Services,37048772,6920,2007,Female,Montana,5353.87
189,189,36405,36405,36405,36405,36405,Some College,Educational Services,55170942,8801,2007,Female,Montana,6268.71
190,190,36406,36406,36406,36406,36406,Advanced Degree,Educational Services,88743201,10245,2007,Female,Montana,8662.1
191,191,36407,36407,36407,36407,36407,Unavailable,Educational Services,3702715,1318,2007,Female,Montana,2809.34
192,192,36492,36492,36492,36492,36492,All Education Categories,Accommodation,19216715,3836,2007,Male,Montana,5009.57
193,193,36493,36493,36493,36493,36493,Less Than High School,Accommodation,2562070,553,2007,Male,Montana,4633.04
194,194,36494,36494,36494,36494,36494,High School Graduate,Accommodation,6171955,1170,2007,Male,Montana,5275.18
195,195,36495,36495,36495,36495,36495,Some College,Accommodation,4859576,841,2007,Male,Montana,5778.33
196,196,36496,36496,36496,36496,36496,Advanced Degree,Accommodation,2541721,367,2007,Male,Montana,6925.67
197,197,36497,36497,36497,36497,36497,Unavailable,Accommodation,3081393,905,2007,Male,Montana,3404.85
198,198,36498,36498,36498,36498,36498,All Education Categories,Accommodation,21228412,5879,2007,Female,Montana,3610.89
199,199,36499,36499,36499,36499,36499,Less Than High School,Accommodation,2318947,677,2007,Female,Montana,3425.33
200,200,36500,36500,36500,36500,36500,High School Graduate,Accommodation,6504184,1750,2007,Female,Montana,3716.68
201,201,36501,36501,36501,36501,36501,Some College,Accommodation,5838687,1402,2007,Female,Montana,4164.54
202,202,36502,36502,36502,36502,36502,Advanced Degree,Accommodation,2495614,507,2007,Female,Montana,4922.32
203,203,36503,36503,36503,36503,36503,Unavailable,Accommodation,4070980,1542,2007,Female,Montana,2640.06
204,204,37560,37560,37560,37560,37560,All Education Categories,Educational Services,122450185,13165,2008,Male,Montana,9301.19
205,205,37561,37561,37561,37561,37561,Less Than High School,Educational Services,5218584,827,2008,Male,Montana,6310.26
206,206,37562,37562,37562,37562,37562,High School Graduate,Educational Services,24450373,3119,2008,Male,Montana,7839.17
207,207,37563,37563,37563,37563,37563,Some College,Educational Services,31808612,3600,2008,Male,Montana,8835.73
208,208,37564,37564,37564,37564,37564,Advanced Degree,Educational Services,59122890,4970,2008,Male,Montana,11895.95
209,209,37565,37565,37565,37565,37565,Unavailable,Educational Services,1849725,648,2008,Male,Montana,2854.51
210,210,37566,37566,37566,37566,37566,All Education Categories,Educational Services,194604980,28035,2008,Female,Montana,6941.5
211,211,37567,37567,37567,37567,37567,Less Than High School,Educational Services,5526041,1223,2008,Female,Montana,4518.43
212,212,37568,37568,37568,37568,37568,High School Graduate,Educational Services,38474592,6846,2008,Female,Montana,5620.01
213,213,37569,37569,37569,37569,37569,Some College,Educational Services,57433943,8744,2008,Female,Montana,6568.38
214,214,37570,37570,37570,37570,37570,Advanced Degree,Educational Services,89343652,9952,2008,Female,Montana,8977.46
215,215,37571,37571,37571,37571,37571,Unavailable,Educational Services,3826752,1270,2008,Female,Montana,3013.19
216,216,37656,37656,37656,37656,37656,All Education Categories,Accommodation,20017842,3862,2008,Male,Montana,5183.28
217,217,37657,37657,37657,37657,37657,Less Than High School,Accommodation,2724280,549,2008,Male,Montana,4962.26
218,218,37658,37658,37658,37658,37658,High School Graduate,Accommodation,6505147,1168,2008,Male,Montana,5569.48
219,219,37659,37659,37659,37659,37659,Some College,Accommodation,4980940,851,2008,Male,Montana,5853.04
220,220,37660,37660,37660,37660,37660,Advanced Degree,Accommodation,2488935,369,2008,Male,Montana,6745.08
221,221,37661,37661,37661,37661,37661,Unavailable,Accommodation,3318540,925,2008,Male,Montana,3587.61
222,222,37662,37662,37662,37662,37662,All Education Categories,Accommodation,22619743,5938,2008,Female,Montana,3809.32
223,223,37663,37663,37663,37663,37663,Less Than High School,Accommodation,2448691,680,2008,Female,Montana,3601.02
224,224,37664,37664,37664,37664,37664,High School Graduate,Accommodation,6961027,1777,2008,Female,Montana,3917.29
225,225,37665,37665,37665,37665,37665,Some College,Accommodation,6265703,1473,2008,Female,Montana,4253.7
226,226,37666,37666,37666,37666,37666,Advanced Degree,Accommodation,2786711,556,2008,Female,Montana,5012.07
227,227,37667,37667,37667,37667,37667,Unavailable,Accommodation,4157610,1452,2008,Female,Montana,2863.37
228,228,38724,38724,38724,38724,38724,All Education Categories,Educational Services,124944318,13281,2009,Male,Montana,9407.75
229,229,38725,38725,38725,38725,38725,Less Than High School,Educational Services,5736946,887,2009,Male,Montana,6467.81
230,230,38726,38726,38726,38726,38726,High School Graduate,Educational Services,25397720,3202,2009,Male,Montana,7931.83
231,231,38727,38727,38727,38727,38727,Some College,Educational Services,32929766,3648,2009,Male,Montana,9026.8
232,232,38728,38728,38728,38728,38728,Advanced Degree,Educational Services,59143446,4885,2009,Male,Montana,12107.15
233,233,38729,38729,38729,38729,38729,Unavailable,Educational Services,1736439,659,2009,Male,Montana,2634.96
234,234,38730,38730,38730,38730,38730,All Education Categories,Educational Services,199728302,28222,2009,Female,Montana,7077.04
235,235,38731,38731,38731,38731,38731,Less Than High School,Educational Services,6002829,1290,2009,Female,Montana,4653.36
236,236,38732,38732,38732,38732,38732,High School Graduate,Educational Services,39745385,6879,2009,Female,Montana,5777.79
