,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,education,industry,Payroll,Emp,year,sex,state,Average_pay
973,973,40945,40945,40945,40945,40945,Less Than High School,Accommodation,8125922,1437,2008,Male,Utah,5654.78
974,974,40946,40946,40946,40946,40946,High School Graduate,Accommodation,15237156,2274,2008,Male,Utah,6700.6
975,975,40947,40947,40947,40947,40947,Some College,Accommodation,17885917,2280,2008,Male,Utah,7844.7
976,976,40948,40948,40948,40948,40948,Advanced Degree,Accommodation,14272549,1521,2008,Male,Utah,9383.66
977,977,40949,40949,40949,40949,40949,Unavailable,Accommodation,10102687,2352,2008,Male,Utah,4295.36
978,978,40950,40950,40950,40950,40950,All Education Categories,Accommodation,48510799,10004,2008,Female,Utah,4849.14
979,979,40951,40951,40951,40951,40951,Less Than High School,Accommodation,6360971,1439,2008,Female,Utah,4420.41
980,980,40952,40952,40952,40952,40952,High School Graduate,Accommodation,10515434,2244,2008,Female,Utah,4686.02
981,981,40953,40953,40953,40953,40953,Some College,Accommodation,12775134,2349,2008,Female,Utah,5438.54
982,982,40954,40954,40954,40954,40954,Advanced Degree,Accommodation,9008176,1361,2008,Female,Utah,6618.79
983,983,40955,40955,40955,40955,40955,Unavailable,Accommodation,9851085,2612,2008,Female,Utah,3771.47
984,984,42024,42024,42024,42024,42024,All Education Categories,Educational Services,438414561,39006,2009,Male,Utah,11239.67
985,985,42025,42025,42025,42025,42025,Less Than High School,Educational Services,11806496,1674,2009,Male,Utah,7052.86
986,986,42026,42026,42026,42026,42026,High School Graduate,Educational Services,51817313,5909,2009,Male,Utah,8769.22
987,987,42027,42027,42027,42027,42027,Some College,Educational Services,102648780,9947,2009,Male,Utah,10319.57
988,988,42028,42028,42028,42028,42028,Advanced Degree,Educational Services,261633957,17683,2009,Male,Utah,14795.79
989,989,42029,42029,42029,42029,42029,Unavailable,Educational Services,10508016,3792,2009,Male,Utah,2771.1
990,990,42030,42030,42030,42030,42030,All Education Categories,Educational Services,514362260,70092,2009,Female,Utah,7338.39
991,991,42031,42031,42031,42031,42031,Less Than High School,Educational Services,13368152,2945,2009,Female,Utah,4539.27
992,992,42032,42032,42032,42032,42032,High School Graduate,Educational Services,69889677,12659,2009,Female,Utah,5520.95
993,993,42033,42033,42033,42033,42033,Some College,Educational Services,140039554,20741,2009,Female,Utah,6751.82
994,994,42034,42034,42034,42034,42034,Advanced Degree,Educational Services,265881383,26831,2009,Female,Utah,9909.48
995,995,42035,42035,42035,42035,42035,Unavailable,Educational Services,25183495,6916,2009,Female,Utah,3641.34
996,996,42120,42120,42120,42120,42120,All Education Categories,Accommodation,55316737,9308,2009,Male,Utah,5942.92
997,997,42121,42121,42121,42121,42121,Less Than High School,Accommodation,7206004,1400,2009,Male,Utah,5147.15
998,998,42122,42122,42122,42122,42122,High School Graduate,Accommodation,13560032,2230,2009,Male,Utah,6080.73
999,999,42123,42123,42123,42123,42123,Some College,Accommodation,15066724,2212,2009,Male,Utah,6811.36
1000,1000,42124,42124,42124,42124,42124,Advanced Degree,Accommodation,12141891,1485,2009,Male,Utah,8176.36
1001,1001,42125,42125,42125,42125,42125,Unavailable,Accommodation,7342086,1982,2009,Male,Utah,3704.38
1002,1002,42126,42126,42126,42126,42126,All Education Categories,Accommodation,41317653,9369,2009,Female,Utah,4410.04
1003,1003,42127,42127,42127,42127,42127,Less Than High School,Accommodation,5732784,1419,2009,Female,Utah,4040.02
1004,1004,42128,42128,42128,42128,42128,High School Graduate,Accommodation,9223649,2129,2009,Female,Utah,4332.39
1005,1005,42129,42129,42129,42129,42129,Some College,Accommodation,11028636,2236,2009,Female,Utah,4932.31
1006,1006,42130,42130,42130,42130,42130,Advanced Degree,Accommodation,7910351,1326,2009,Female,Utah,5965.57
1007,1007,42131,42131,42131,42131,42131,Unavailable,Accommodation,7422234,2260,2009,Female,Utah,3284.17
1008,1008,43200,43200,43200,43200,43200,All Education Categories,Educational Services,442366477,39541,2010,Male,Utah,11187.54
1009,1009,43201,43201,43201,43201,43201,Less Than High School,Educational Services,13003125,1848,2010,Male,Utah,7036.32
1010,1010,43202,43202,43202,43202,43202,High School Graduate,Educational Services,53651056,6140,2010,Male,Utah,8737.96
1011,1011,43203,43203,43203,43203,43203,Some College,Educational Services,104007707,10133,2010,Male,Utah,10264.26
1012,1012,43204,43204,43204,43204,43204,Advanced Degree,Educational Services,263245380,17721,2010,Male,Utah,14855.0
1013,1013,43205,43205,43205,43205,43205,Unavailable,Educational Services,8459208,3698,2010,Male,Utah,2287.51
1014,1014,43206,43206,43206,43206,43206,All Education Categories,Educational Services,514182475,71403,2010,Female,Utah,7201.13
1015,1015,43207,43207,43207,43207,43207,Less Than High School,Educational Services,14690490,3166,2010,Female,Utah,4640.08
1016,1016,43208,43208,43208,43208,43208,High School Graduate,Educational Services,72040682,13094,2010,Female,Utah,5501.81
1017,1017,43209,43209,43209,43209,43209,Some College,Educational Services,142308592,21385,2010,Female,Utah,6654.6
1018,1018,43210,43210,43210,43210,43210,Advanced Degree,Educational Services,263238508,27254,2010,Female,Utah,9658.71
1019,1019,43211,43211,43211,43211,43211,Unavailable,Educational Services,21904203,6504,2010,Female,Utah,3367.8
1020,1020,43296,43296,43296,43296,43296,All Education Categories,Accommodation,52669225,8924,2010,Male,Utah,5901.98
1021,1021,43297,43297,43297,43297,43297,Less Than High School,Accommodation,7020523,1343,2010,Male,Utah,5227.49
1022,1022,43298,43298,43298,43298,43298,High School Graduate,Accommodation,13186584,2191,2010,Male,Utah,6018.52
1023,1023,43299,43299,43299,43299,43299,Some College,Accommodation,14483981,2163,2010,Male,Utah,6696.25
1024,1024,43300,43300,43300,43300,43300,Advanced Degree,Accommodation,11649746,1456,2010,Male,Utah,8001.2
1025,1025,43301,43301,43301,43301,43301,Unavailable,Accommodation,6328390,1771,2010,Male,Utah,3573.34
1026,1026,43302,43302,43302,43302,43302,All Education Categories,Accommodation,39777395,8859,2010,Female,Utah,4490.05
1027,1027,43303,43303,43303,43303,43303,Less Than High School,Accommodation,5502122,1338,2010,Female,Utah,4112.2
1028,1028,43304,43304,43304,43304,43304,High School Graduate,Accommodation,9284833,2074,2010,Female,Utah,4476.78
1029,1029,43305,43305,43305,43305,43305,Some College,Accommodation,10878376,2173,2010,Female,Utah,5006.16
1030,1030,43306,43306,43306,43306,43306,Advanced Degree,Accommodation,7697074,1324,2010,Female,Utah,5813.5
1031,1031,43307,43307,43307,43307,43307,Unavailable,Accommodation,6414989,1950,2010,Female,Utah,3289.74
1032,1032,44364,44364,44364,44364,44364,All Education Categories,Educational Services,491387056,42644,2011,Male,Utah,11523.01
1033,1033,44365,44365,44365,44365,44365,Less Than High School,Educational Services,16297568,2185,2011,Male,Utah,7458.84
1034,1034,44366,44366,44366,44366,44366,High School Graduate,Educational Services,63101520,7068,2011,Male,Utah,8927.78
1035,1035,44367,44367,44367,44367,44367,Some College,Educational Services,118283431,11262,2011,Male,Utah,10502.88
1036,1036,44368,44368,44368,44368,44368,Advanced Degree,Educational Services,285074935,18894,2011,Male,Utah,15088.12
1037,1037,44369,44369,44369,44369,44369,Unavailable,Educational Services,8629602,3236,2011,Male,Utah,2666.75
1038,1038,44370,44370,44370,44370,44370,All Education Categories,Educational Services,600582947,80513,2011,Female,Utah,7459.45
1039,1039,44371,44371,44371,44371,44371,Less Than High School,Educational Services,19111098,3830,2011,Female,Utah,4989.84
1040,1040,44372,44372,44372,44372,44372,High School Graduate,Educational Services,88125046,15333,2011,Female,Utah,5747.41
1041,1041,44373,44373,44373,44373,44373,Some College,Educational Services,168993439,24522,2011,Female,Utah,6891.5
1042,1042,44374,44374,44374,44374,44374,Advanced Degree,Educational Services,301360001,30498,2011,Female,Utah,9881.3
1043,1043,44375,44375,44375,44375,44375,Unavailable,Educational Services,22993363,6331,2011,Female,Utah,3631.87
1044,1044,44460,44460,44460,44460,44460,All Education Categories,Accommodation,57409494,9106,2011,Male,Utah,6304.58
1045,1045,44461,44461,44461,44461,44461,Less Than High School,Accommodation,7621952,1368,2011,Male,Utah,5571.6
1046,1046,44462,44462,44462,44462,44462,High School Graduate,Accommodation,14413023,2244,2011,Male,Utah,6422.92
1047,1047,44463,44463,44463,44463,44463,Some College,Accommodation,16114384,2236,2011,Male,Utah,7206.79
1048,1048,44464,44464,44464,44464,44464,Advanced Degree,Accommodation,12665913,1505,2011,Male,Utah,8415.89
1049,1049,44465,44465,44465,44465,44465,Unavailable,Accommodation,6594222,1752,2011,Male,Utah,3763.83
1050,1050,44466,44466,44466,44466,44466,All Education Categories,Accommodation,42709499,9062,2011,Female,Utah,4713.03
1051,1051,44467,44467,44467,44467,44467,Less Than High School,Accommodation,5961331,1372,2011,Female,Utah,4344.99
1052,1052,44468,44468,44468,44468,44468,High School Graduate,Accommodation,10012797,2126,2011,Female,Utah,4709.69
1053,1053,44469,44469,44469,44469,44469,Some College,Accommodation,11840436,2278,2011,Female,Utah,5197.73
1054,1054,44470,44470,44470,44470,44470,Advanced Degree,Accommodation,8492416,1406,2011,Female,Utah,6040.13
1055,1055,44471,44471,44471,44471,44471,Unavailable,Accommodation,6402518,1880,2011,Female,Utah,3405.59
1056,1056,45552,45552,45552,45552,45552,All Education Categories,Educational Services,497873038,42202,2012,Male,Utah,11797.38
1057,1057,45553,45553,45553,45553,45553,Less Than High School,Educational Services,18399711,2350,2012,Male,Utah,7829.66
1058,1058,45554,45554,45554,45554,45554,High School Graduate,Educational Services,66756129,7148,2012,Male,Utah,9339.13
1059,1059,45555,45555,45555,45555,45555,Some College,Educational Services,120816699,11096,2012,Male,Utah,10888.31
1060,1060,45556,45556,45556,45556,45556,Advanced Degree,Educational Services,282847761,18171,2012,Male,Utah,15565.89
1061,1061,45557,45557,45557,45557,45557,Unavailable,Educational Services,9052739,3437,2012,Male,Utah,2633.91
1062,1062,45558,45558,45558,45558,45558,All Education Categories,Educational Services,596557221,79102,2012,Female,Utah,7541.62
1063,1063,45559,45559,45559,45559,45559,Less Than High School,Educational Services,21094193,4056,2012,Female,Utah,5200.74
1064,1064,45560,45560,45560,45560,45560,High School Graduate,Educational Services,90542477,15226,2012,Female,Utah,5946.57
1065,1065,45561,45561,45561,45561,45561,Some College,Educational Services,169090515,24071,2012,Female,Utah,7024.66
1066,1066,45562,45562,45562,45562,45562,Advanced Degree,Educational Services,292455160,29213,2012,Female,Utah,10011.13
1067,1067,45563,45563,45563,45563,45563,Unavailable,Educational Services,23374875,6536,2012,Female,Utah,3576.33
1068,1068,45648,45648,45648,45648,45648,All Education Categories,Accommodation,62937818,9281,2012,Male,Utah,6781.36
1069,1069,45649,45649,45649,45649,45649,Less Than High School,Accommodation,8101164,1395,2012,Male,Utah,5807.29
1070,1070,45650,45650,45650,45650,45650,High School Graduate,Accommodation,15519650,2284,2012,Male,Utah,6794.94
1071,1071,45651,45651,45651,45651,45651,Some College,Accommodation,17970087,2286,2012,Male,Utah,7860.93
1072,1072,45652,45652,45652,45652,45652,Advanced Degree,Accommodation,14696230,1542,2012,Male,Utah,9530.63
1073,1073,45653,45653,45653,45653,45653,Unavailable,Accommodation,6650687,1774,2012,Male,Utah,3748.98
1074,1074,45654,45654,45654,45654,45654,All Education Categories,Accommodation,45731858,9246,2012,Female,Utah,4946.12
1075,1075,45655,45655,45655,45655,45655,Less Than High School,Accommodation,6362538,1384,2012,Female,Utah,4597.21
1076,1076,45656,45656,45656,45656,45656,High School Graduate,Accommodation,10907928,2183,2012,Female,Utah,4996.76
1077,1077,45657,45657,45657,45657,45657,Some College,Accommodation,13010387,2354,2012,Female,Utah,5526.93
1078,1078,45658,45658,45658,45658,45658,Advanced Degree,Accommodation,9229665,1448,2012,Female,Utah,6374.08
1079,1079,45659,45659,45659,45659,45659,Unavailable,Accommodation,6221341,1876,2012,Female,Utah,3316.28
